Longitude,Latitude,NASC,depthbin_min,rho_a (ind/m3),biomass (g/m3)
18.640631484985352,70.67153930664062,2.073336,16.0,90.88099651879288,0.028173108920825793
18.640631484985352,70.67153930664062,2.574204,18.0,112.83565459851309,0.03497905292553906
18.640631484985352,70.67153930664062,2.8639759999999996,20.0,125.53729491308036,0.03891656142305491
18.640631484985352,70.67153930664062,4.633696,22.0,203.1098239962768,0.0629640454388458
18.640631484985352,70.67153930664062,5.211018,24.0,228.41570720682375,0.07080886923411536
18.640631484985352,70.67153930664062,2.075145,26.0,90.96029081682394,0.02819769015321542
18.640631484985352,70.67153930664062,1.109236,28.0,48.62138749074909,0.01507263012213222
18.640631484985352,70.67153930664062,0.008274,2.0,0.36267607623486614,0.00011242958363280851
18.640631484985352,70.67153930664062,0.012522,4.0,0.548879601959511,0.00017015267660744842
18.640631484985352,70.67153930664062,0.37309699999999996,6.0,16.35404351160259,0.005069753488596803
18.640631484985352,70.67153930664062,3.503169,8.0,153.55518338259847,0.047602106848605524
18.640631484985352,70.67153930664062,5.331447,10.0,233.6944982613184,0.0724452944610087
18.640631484985352,70.67153930664062,3.125147,12.0,136.98526125418942,0.04246543098879872
18.640631484985352,70.67153930664062,1.908347,14.0,83.64899710594369,0.025931189102842544
18.640631484985352,70.67153930664062,2.409382,16.0,105.61097533368554,0.03273940235344252
18.640631484985352,70.67153930664062,2.691079,18.0,117.9586623831336,0.036567185338771416
18.640631484985352,70.67153930664062,2.783467,20.0,122.00832606831449,0.03782258108117749
18.640631484985352,70.67153930664062,4.002791,22.0,175.4552252680972,0.05439111983311013
18.640631484985352,70.67153930664062,4.167018,24.0,182.6538237660212,0.05662268536746657
18.640631484985352,70.67153930664062,1.8082880000000001,26.0,79.26308877720494,0.024571557520933533
18.640631484985352,70.67153930664062,0.9615040000000001,28.0,42.14581798454542,0.01306520357520908
18.64031848907471,70.67164929707845,0.031601,2.0,1.3851736385180087,0.0004294038279405827
18.64031848907471,70.67164929707845,0.054345000000000004,4.0,2.382116432557868,0.0007384560940929391
18.64031848907471,70.67164929707845,0.45188,6.0,19.807356215737407,0.006140280426878596
18.64031848907471,70.67164929707845,2.227143,8.0,97.62285284674262,0.030263084382490212
18.64031848907471,70.67164929707845,5.439884999999999,10.0,238.4476851545691,0.07391878239791641
18.64031848907471,70.67164929707845,3.683678,12.0,161.4674743960236,0.05005491706276731
18.64031848907471,70.67164929707845,2.2795080000000003,14.0,99.91817950036105,0.030974635645111926
18.64031848907471,70.67164929707845,2.4123099999999997,16.0,105.73931900678389,0.032779188892103
18.64031848907471,70.67164929707845,3.019216,18.0,132.34196424770698,0.04102600891678917
18.64031848907471,70.67164929707845,3.275646,20.0,143.5821172847999,0.044510456358287966
18.64031848907471,70.67164929707845,3.7823480000000003,22.0,165.79249837983969,0.0513956744977503
18.64031848907471,70.67164929707845,2.630434,24.0,115.3003966539502,0.03574312296272456
18.64031848907471,70.67164929707845,1.628622,26.0,71.38774916966162,0.022130202242595102
18.64031848907471,70.67164929707845,1.0808870000000002,28.0,47.37875948915589,0.014687415441638325
18.640005493164065,70.67175928751628,0.005235,2.0,0.22946691552931162,7.11347438140866e-05
18.640005493164065,70.67175928751628,0.043834,4.0,1.9213854394100944,0.0005956294862171292
18.640005493164065,70.67175928751628,0.391635,6.0,17.166623775228643,0.00532165337032088
18.640005493164065,70.67175928751628,1.5546719999999998,8.0,68.1462824259381,0.02112534755204081
18.640005493164065,70.67175928751628,2.63583,10.0,115.53692071817105,0.03581644542263302
18.640005493164065,70.67175928751628,4.332856,12.0,189.92303758408232,0.05887614165106552
18.640005493164065,70.67175928751628,2.562335,14.0,112.31539809031493,0.034817773407997625
18.640005493164065,70.67175928751628,2.531112,16.0,110.94679340959445,0.03439350595697428
18.640005493164065,70.67175928751628,3.094464,18.0,135.6403265131797,0.04204850121908571
18.640005493164065,70.67175928751628,3.279703,20.0,143.7599486651824,0.04456558408620655
18.640005493164065,70.67175928751628,4.59183,22.0,201.27470233714592,0.06239515772451524
18.640005493164065,70.67175928751628,3.29124,24.0,144.26565254378062,0.04472235228857199
18.640005493164065,70.67175928751628,1.8679869999999998,26.0,81.87988827867281,0.02538276536638857
18.640005493164065,70.67175928751628,1.071127,28.0,46.95094724549474,0.014554793646103369
18.63969249725342,70.6718692779541,0.153219,2.0,6.716082393598012,0.0020819855420153837
18.63969249725342,70.6718692779541,0.022696,4.0,0.9948387993989029,0.00030840002781365986
18.63969249725342,70.6718692779541,0.57368,6.0,25.14624261716437,0.007795335211320954
18.63969249725342,70.6718692779541,4.2800720000000005,8.0,187.60934481057726,0.05815889689127895
18.63969249725342,70.6718692779541,5.218687999999999,10.0,228.75190801715988,0.07091309148531956
18.63969249725342,70.6718692779541,4.904583000000001,12.0,214.9836739192928,0.06664493891498077
18.63969249725342,70.6718692779541,3.7862769999999997,14.0,165.9647191078463,0.05144906292343235
18.63969249725342,70.6718692779541,3.585865,16.0,157.18001548319293,0.04872580479978981
18.63969249725342,70.6718692779541,4.0712779999999995,18.0,178.45723112174682,0.055321741647741514
18.63969249725342,70.6718692779541,4.304377,20.0,188.67471126366985,0.058489160491737656
18.63969249725342,70.6718692779541,4.8383910000000006,22.0,212.08226530941388,0.06574550224591831
18.63969249725342,70.6718692779541,2.705984,24.0,118.61199655237225,0.036769718931235394
18.63969249725342,70.6718692779541,1.24594,26.0,54.613564228193034,0.016930204910739842
18.63969249725342,70.6718692779541,0.739842,28.0,32.42965839905195,0.010053194103706106
18.639379501342777,70.67197926839192,0.035587,2.0,1.5598928601607664,0.0004835667866498376
18.639379501342777,70.67197926839192,0.022081,4.0,0.9678813680616485,0.000300043224099111
18.639379501342777,70.67197926839192,0.613953,6.0,26.91153795414851,0.008342576765786038
18.639379501342777,70.67197926839192,2.936172,8.0,128.7018781859656,0.03989758223764934
18.639379501342777,70.67197926839192,4.137719000000001,10.0,181.36955420382577,0.05622456180318599
18.639379501342777,70.67197926839192,5.914844,12.0,259.2666682936114,0.08037266717101954
18.639379501342777,70.67197926839192,4.900322,14.0,214.79690056168621,0.06658703917412273
18.639379501342777,70.67197926839192,2.582935,16.0,113.21836245705873,0.03509769236168821
18.639379501342777,70.67197926839192,3.7907010000000003,18.0,166.1586372805878,0.05150917755698222
18.639379501342777,70.67197926839192,4.742807,20.0,207.8925106477226,0.06444667830079401
18.639379501342777,70.67197926839192,4.490287,22.0,196.8237455074243,0.06101536110730153
18.639379501342777,70.67197926839192,3.19136,24.0,139.88759036172377,0.043365153012134366
18.639379501342777,70.67197926839192,1.2485600000000001,26.0,54.7284072690119,0.01696580625339369
18.639379501342777,70.67197926839192,0.679746,28.0,29.79545710857449,0.00923659170365809
18.63906650543213,70.67208925882976,0.027173000000000003,2.0,1.1910801328897775,0.00036923484119583106
18.63906650543213,70.67208925882976,0.038924,4.0,1.7061643209289254,0.0005289109394879669
18.63906650543213,70.67208925882976,1.548569,6.0,67.87876827398483,0.0210424181649353
18.63906650543213,70.67208925882976,8.814816,8.0,386.3817838545224,0.11977835299490194
18.63906650543213,70.67208925882976,5.66664,10.0,248.3870873381124,0.07699999707481484
18.63906650543213,70.67208925882976,4.46507,12.0,195.71840315615347,0.06067270497840758
18.63906650543213,70.67208925882976,2.632587,14.0,115.39476958024143,0.03577237856987484
18.63906650543213,70.67208925882976,2.5772880000000002,16.0,112.97083625419457,0.03502095923880032
18.63906650543213,70.67208925882976,3.669725,18.0,160.85586945383056,0.04986531953068748
18.63906650543213,70.67208925882976,4.902898,20.0,214.9098149407509,0.06662204263163278
18.63906650543213,70.67208925882976,4.288999,22.0,188.00064398057341,0.05828019963397776
18.63906650543213,70.67208925882976,1.9666869999999999,24.0,86.2062272591395,0.026723930450333243
18.63906650543213,70.67208925882976,0.9857370000000001,26.0,43.20802844567661,0.01339448881815975
18.63906650543213,70.67208925882976,0.506253,28.0,22.190699978502497,0.006879116993335774
18.638753509521486,70.67219924926758,0.009722,2.0,0.426146581237052,0.00013210544018348613
18.638753509521486,70.67219924926758,0.0065780000000000005,4.0,0.2883349322544053,8.938382899886564e-05
18.638753509521486,70.67219924926758,0.044476,6.0,1.9495263677328871,0.000604353173997195
18.638753509521486,70.67219924926758,1.3019319999999999,8.0,57.06787397686871,0.0176910409328293
18.638753509521486,70.67219924926758,3.6802660000000005,10.0,161.31791544362898,0.05000855378752498
18.638753509521486,70.67219924926758,5.505192,12.0,241.3103013632554,0.07480619342260918
18.638753509521486,70.67219924926758,2.827746,14.0,123.94921729137512,0.038424257360326286
18.638753509521486,70.67219924926758,2.393847,16.0,104.93002623478434,0.032528308132783144
18.638753509521486,70.67219924926758,3.596602,18.0,157.65065278444186,0.04887170236317698
18.638753509521486,70.67219924926758,4.53452,20.0,198.7626204022873,0.06161641232470906
18.638753509521486,70.67219924926758,4.326537999999999,22.0,189.6460992894664,0.058790290779734584
18.638753509521486,70.67219924926758,1.6238569999999999,24.0,71.17888386832499,0.022065453999180747
18.638753509521486,70.67219924926758,0.8564309999999999,26.0,37.54012988227008,0.011637440263503725
18.638753509521486,70.67219924926758,0.341988,28.0,14.990435818154388,0.0046470351036278605
18.638440513610842,70.6723092397054,0.051998,2.0,2.279239861259436,0.0007065643569904251
18.638440513610842,70.6723092397054,0.090072,4.0,3.9481459437547572,0.0012239252425639748
18.638440513610842,70.6723092397054,0.15124400000000002,6.0,6.629511780766993,0.002055148652037768
18.638440513610842,70.6723092397054,1.15583,8.0,50.66375262201418,0.015705763312824396
18.638440513610842,70.6723092397054,4.7259720000000005,10.0,207.15457836062885,0.06421791929179495
18.638440513610842,70.6723092397054,6.2157919999999995,12.0,272.458188693748,0.08446203849506188
18.638440513610842,70.6723092397054,4.233306,14.0,185.55944036518204,0.05752342651320643
18.638440513610842,70.6723092397054,2.976524,16.0,130.47063634746297,0.04044589726771352
18.638440513610842,70.6723092397054,3.5037550000000004,18.0,153.58086965050683,0.04761006959165712
18.638440513610842,70.6723092397054,4.909799,20.0,215.21230800361002,0.0667158154811191
18.638440513610842,70.6723092397054,3.736321,22.0,163.77498668527087,0.05077024587243397
18.638440513610842,70.6723092397054,0.661723,24.0,29.00545095411703,0.008991689795776279
18.638440513610842,70.6723092397054,0.394031,26.0,17.27164817438972,0.005354210934060814
18.638440513610842,70.6723092397054,0.238656,28.0,10.461061354835413,0.003242929019998978
18.638127517700198,70.67241923014323,0.001749,2.0,0.07666430472985024,2.3765934466253574e-05
18.638127517700198,70.67241923014323,0.002278,4.0,0.09985207900205767,3.0954144490637874e-05
18.638127517700198,70.67241923014323,0.022083000000000002,6.0,0.9679690345050217,0.0003000704006965567
18.638127517700198,70.67241923014323,0.19916199999999998,8.0,8.72991209754513,0.0027062727502389903
18.638127517700198,70.67241923014323,1.1954690000000001,10.0,52.40125769644902,0.016244389885899196
18.638127517700198,70.67241923014323,3.4179510000000004,12.0,149.81980389691046,0.04644413920804224
18.638127517700198,70.67241923014323,4.889641,14.0,214.32871792085172,0.06644190255546403
18.638127517700198,70.67241923014323,3.2828589999999997,16.0,143.89828631282526,0.044608468756975835
18.638127517700198,70.67241923014323,3.8087489999999997,18.0,166.9497392655874,0.051754419172332096
18.638127517700198,70.67241923014323,5.497388,20.0,240.96822690121323,0.0747001503393761
18.638127517700198,70.67241923014323,5.878586,22.0,257.67736334169894,0.07987998263592667
18.638127517700198,70.67241923014323,0.689472,24.0,30.221779022698286,0.009368751497036469
18.638127517700198,70.67241923014323,0.216675,26.0,9.497563308942425,0.002944244625772152
18.638127517700198,70.67241923014323,0.179674,28.0,7.875690273316817,0.002441463984728213
18.637814521789554,70.67252922058105,0.000797,2.0,0.0349350776842142,1.0829874082106402e-05
18.637814521789554,70.67252922058105,0.0033729999999999997,4.0,0.1478494567488764,4.5833331592151686e-05
18.637814521789554,70.67252922058105,0.016163999999999998,6.0,0.7085201953420807,0.000219641260556045
18.637814521789554,70.67252922058105,0.058732000000000006,8.0,2.5744127760969495,0.0007980679605900544
18.637814521789554,70.67252922058105,0.229015,10.0,10.038465264554976,0.0031119242320120422
18.637814521789554,70.67252922058105,0.776502,12.0,34.03658430608243,0.010551341134885555
18.637814521789554,70.67252922058105,2.016353,14.0,88.3832480474258,0.027398806894701998
18.637814521789554,70.67252922058105,2.900888,16.0,127.15526679197588,0.039418132705512525
18.637814521789554,70.67252922058105,3.290265,18.0,144.2229151526362,0.044709103697317225
18.637814521789554,70.67252922058105,4.567703,20.0,200.2171381975135,0.06206731284122918
18.637814521789554,70.67252922058105,6.591757,22.0,288.93794588514777,0.0895707632243958
18.637814521789554,70.67252922058105,3.274161,24.0,143.5170249505953,0.044490277734684544
18.637814521789554,70.67252922058105,0.23945100000000002,26.0,10.495908766076257,0.0032537317174836395
18.637814521789554,70.67252922058105,0.203734,28.0,8.930317587096232,0.0027683984519998317
18.63750152587891,70.67263921101888,0.000518,2.0,0.022705608833654904,7.03873873843302e-06
18.63750152587891,70.67263921101888,0.00604,4.0,0.26475265898701855,8.207332428597576e-05
18.63750152587891,70.67263921101888,0.017858000000000002,6.0,0.7827736728791685,0.00024265983859254224
18.63750152587891,70.67263921101888,0.142591,8.0,6.250222913512908,0.0019375691031890015
18.63750152587891,70.67263921101888,0.23540500000000003,10.0,10.318559551132303,0.003198753460851014
18.63750152587891,70.67263921101888,0.514365,12.0,22.546275072824137,0.006989345272575482
18.63750152587891,70.67263921101888,0.8206959999999999,14.0,35.973749705299696,0.011151862408642906
18.63750152587891,70.67263921101888,3.424518,16.0,150.1076566637263,0.04653337356575515
18.63750152587891,70.67263921101888,3.975367,18.0,174.25314299656407,0.05401847432893486
18.63750152587891,70.67263921101888,3.5341419999999997,20.0,154.9128297578973,0.048022977224948166
18.63750152587891,70.67263921101888,5.218254,22.0,228.73288439894793,0.07090719416367386
18.63750152587891,70.67263921101888,5.431179,24.0,238.06607312656564,0.07380048266923535
18.63750152587891,70.67263921101888,0.750475,26.0,32.89573704524549,0.010197678484026102
18.63750152587891,70.67263921101888,0.290541,28.0,12.735348062044265,0.003947957899233722
18.63230069478353,70.6740847269694,0.001773,2.0,0.07771630205032846,2.4092053635601825e-05
18.63230069478353,70.6740847269694,0.00591,4.0,0.2590543401677615,8.030684545200607e-05
18.63230069478353,70.6740847269694,0.057441,6.0,2.5178240868995583,0.000780525466938863
18.63230069478353,70.6740847269694,1.612891,8.0,70.69820875930982,0.021916444715386046
18.63230069478353,70.6740847269694,3.277799,10.0,143.67649021109114,0.04453971196543825
18.63230069478353,70.6740847269694,2.195612,12.0,96.24074753374268,0.02983463173546023
18.63230069478353,70.6740847269694,1.6872630000000002,14.0,73.9581731225851,0.02292703366800138
18.63230069478353,70.6740847269694,1.666605,16.0,73.05266642898344,0.022646326592984867
18.63230069478353,70.6740847269694,1.598168,18.0,70.05285223641812,0.021716384193289615
18.63230069478353,70.6740847269694,3.1768509999999996,20.0,139.25161414827298,0.043168000385964626
18.63230069478353,70.6740847269694,10.123805,22.0,443.75898887683337,0.13756528655181835
18.63230069478353,70.6740847269694,17.868095,24.0,783.2161692520946,0.24279701246814933
18.63230069478353,70.6740847269694,10.315548,26.0,452.16370230268564,0.14017074771383256
18.63230069478353,70.6740847269694,13.940884,28.0,611.07385887907,0.18943289625251172
18.63230069478353,70.6740847269694,0.006431999999999999,2.0,0.28193528188816275,8.739993738533046e-05
18.63230069478353,70.6740847269694,0.023159,4.0,1.015133581039795,0.00031469141012233645
18.63230069478353,70.6740847269694,0.090008,6.0,3.9453406175668158,0.001223055591445713
18.63230069478353,70.6740847269694,0.8652569999999999,8.0,37.92700189687594,0.011757370588031541
18.63230069478353,70.6740847269694,2.2787669999999998,10.0,99.88569908309127,0.030964566715758292
18.63230069478353,70.6740847269694,2.5585709999999997,12.0,112.15040984388658,0.03476662705160484
18.63230069478353,70.6740847269694,2.4352150000000004,14.0,106.74331894951531,0.03309042887434975
18.63230069478353,70.6740847269694,2.495926,16.0,109.40447767133,0.0339153880781123
18.63230069478353,70.6740847269694,2.6326709999999998,18.0,115.39845157086309,0.03577351998696756
18.63230069478353,70.6740847269694,6.792414999999999,20.0,297.733432482336,0.09229736406952417
18.63230069478353,70.6740847269694,12.34634,22.0,541.1798582380442,0.1677657560537937
18.63230069478353,70.6740847269694,17.48261,24.0,766.3191197902386,0.23755892713497395
18.63230069478353,70.6740847269694,20.915896,26.0,916.8111061417128,0.28421144290393097
18.63230069478353,70.6740847269694,12.926836,28.0,566.6248680942243,0.17565370910920955
18.632066726684574,70.67405776977539,0.116382,2.0,5.101398006329005,0.0015814333819619917
18.632066726684574,70.67405776977539,0.081389,4.0,3.567542079850075,0.0011059380447535233
18.632066726684574,70.67405776977539,0.660051,6.0,28.932161807457053,0.008968970160311687
18.632066726684574,70.67405776977539,1.552192,8.0,68.03757603615534,0.021091648571208155
18.632066726684574,70.67405776977539,2.0552029999999997,10.0,90.0861687099499,0.02792671230008447
18.632066726684574,70.67405776977539,5.412888,12.0,237.26431966869615,0.07355193909729581
18.632066726684574,70.67405776977539,5.459156,14.0,239.29239516969145,0.07418064250260435
18.632066726684574,70.67405776977539,3.7901540000000002,16.0,166.13466050832523,0.05150174475758082
18.632066726684574,70.67405776977539,3.086277,18.0,135.28146392723156,0.04193725381744178
18.632066726684574,70.67405776977539,6.452937,20.0,282.853018050615,0.08768443559569064
18.632066726684574,70.67405776977539,10.916463,22.0,478.5037427124844,0.14833616024087015
18.632066726684574,70.67405776977539,13.523732,24.0,592.7887427860646,0.18376451026368004
18.632066726684574,70.67405776977539,19.42011,26.0,851.2459868080115,0.26388625591048354
18.632066726684574,70.67405776977539,12.118891,28.0,531.2100357986503,0.1646751110975816
18.632066726684574,70.67405776977539,0.141508,2.0,6.202751534426328,0.0019228529756721618
18.632066726684574,70.67405776977539,0.15423399999999998,4.0,6.760573113609903,0.00209577766521907
18.632066726684574,70.67405776977539,0.396208,6.0,17.36707309800143,0.005383792660380443
18.632066726684574,70.67405776977539,1.467485,8.0,64.32459532674916,0.01994062455129224
18.632066726684574,70.67405776977539,3.08716,10.0,135.32016866198083,0.04194925228521406
18.632066726684574,70.67405776977539,3.212879,12.0,140.83083745919754,0.04365755961235124
18.632066726684574,70.67405776977539,5.263025,14.0,230.69534156707834,0.0715155558857943
18.632066726684574,70.67405776977539,5.241224,16.0,229.73973350108895,0.07121931738533757
18.632066726684574,70.67405776977539,3.793461,18.0,166.2796169724428,0.05154668126145727
18.632066726684574,70.67405776977539,4.724637,20.0,207.09606100967724,0.06419977891299994
18.632066726684574,70.67405776977539,8.140852,22.0,356.8397704337398,0.11062032883445932
18.632066726684574,70.67405776977539,13.894665,24.0,609.0479312059374,0.1888048586738406
18.632066726684574,70.67405776977539,22.617867999999998,26.0,991.4140221220858,0.3073383468578466
18.632066726684574,70.67405776977539,14.493397,28.0,635.2922836927943,0.19694060794476623
18.631949742635094,70.67404429117839,0.031935000000000005,2.0,1.399813934561331,0.0004339423197140126
18.631949742635094,70.67404429117839,0.061542999999999994,4.0,2.6976279622579606,0.0008362646682999677
18.631949742635094,70.67404429117839,0.592584,6.0,25.974865839927716,0.008052208410377591
18.631949742635094,70.67404429117839,3.5052809999999996,8.0,153.64775914680055,0.04763080533550817
18.631949742635094,70.67404429117839,5.571047,10.0,244.19693817742595,0.07570105083500205
18.631949742635094,70.67404429117839,6.15773,12.0,269.9131441761811,0.08367307469461614
18.631949742635094,70.67404429117839,3.919785,14.0,171.81680486877988,0.053263209509321764
18.631949742635094,70.67404429117839,3.4531660000000004,16.0,151.3633907986038,0.046922651147567176
18.631949742635094,70.67404429117839,3.2936620000000003,18.0,144.37181660670555,0.04475526314807872
18.631949742635094,70.67404429117839,4.617604,20.0,202.40445979289618,0.06274538253579781
18.631949742635094,70.67404429117839,8.814119999999999,22.0,386.3512759322284,0.11976889553899081
18.631949742635094,70.67404429117839,19.063685999999997,24.0,835.6227746015892,0.25904306012649264
18.631949742635094,70.67404429117839,23.736185,26.0,1040.433459098971,0.32253437232068105
18.631949742635094,70.67404429117839,13.124187,28.0,575.275398227295,0.17833537345046144
18.631715774536136,70.67401733398438,0.019587,2.0,0.8585613131752868,0.0002661540070843389
18.631715774536136,70.67401733398438,0.241707,4.0,10.594796514201208,0.003284386919402375
18.631715774536136,70.67401733398438,0.9880979999999999,6.0,43.31151868207865,0.013426570791444381
18.631715774536136,70.67401733398438,2.938238,8.0,128.7924376219701,0.03992565566281073
18.631715774536136,70.67401733398438,5.65188,10.0,247.7401089860183,0.07679943378566567
18.631715774536136,70.67401733398438,6.305047,12.0,276.37052289538485,0.0856748620975693
18.631715774536136,70.67401733398438,3.5017440000000004,14.0,153.4927210416951,0.04758274352292548
18.631715774536136,70.67401733398438,2.708181,16.0,118.70829814041771,0.03679957242352949
18.631715774536136,70.67401733398438,3.364986,18.0,147.49817731028006,0.04572443496618682
18.631715774536136,70.67401733398438,8.299114,20.0,363.7769037643032,0.11277084016693399
18.631715774536136,70.67401733398438,13.422637,22.0,588.3574232396586,0.18239080120429416
18.631715774536136,70.67401733398438,29.049967,24.0,1273.3536434991956,0.39473962948475066
18.631715774536136,70.67401733398438,25.756326,26.0,1128.9827473901457,0.34998465169094517
18.631715774536136,70.67401733398438,13.235295,28.0,580.145619822449,0.1798451421449592
18.631598790486656,70.67400385538737,0.025925,2.0,1.13637627222491,0.0003522766443897221
18.631598790486656,70.67400385538737,0.128983,4.0,5.653740432801757,0.0017526595341685446
18.631598790486656,70.67400385538737,0.319286,6.0,13.995334019425366,0.004338553546021863
18.631598790486656,70.67400385538737,1.215661,8.0,53.2863381087447,0.016518764813710857
18.631598790486656,70.67400385538737,2.5845740000000004,10.0,113.29020510740308,0.03511996358329496
18.631598790486656,70.67400385538737,4.5829889999999995,12.0,200.88717282421473,0.062275023575506565
18.631598790486656,70.67400385538737,4.470248000000001,14.0,195.94537157804666,0.060743065189194465
18.631598790486656,70.67400385538737,3.048786,16.0,133.63811261297954,0.04142781491002366
18.631598790486656,70.67400385538737,3.17139,18.0,139.01224092464253,0.04309379468663918
18.631598790486656,70.67400385538737,7.269015,20.0,318.62434593816596,0.09877354724083144
18.631598790486656,70.67400385538737,16.603772,22.0,727.7968189096368,0.22561701386198743
18.631598790486656,70.67400385538737,24.907327,24.0,1091.7683860114503,0.3384481996635496
